"year","dist","city","party","cand","vote"
2012,"茨城県7区","境町","日本共産党","白畑いさむ",308
2012,"茨城県7区","境町","無所属","なかむら喜四郎",8761
2012,"茨城県7区","境町","民主党","やなぎた和己",795
2012,"茨城県7区","茨城県第7区合計","日本維新の会","筒井洋介",23344
2012,"茨城県7区","茨城県第7区合計","自由民主党","ながおか桂子",59605
2012,"茨城県7区","茨城県第7区合計","日本共産党","白畑いさむ",7034
2012,"茨城県7区","茨城県第7区合計","無所属","なかむら喜四郎",81157
2012,"茨城県7区","茨城県第7区合計","民主党","やなぎた和己",18983
2012,"栃木県1区","宇都宮市(1区)","みんなの党","あらき大樹",45557
2012,"栃木県1区","宇都宮市(1区)","自由民主党","船田はじめ",89393
2012,"栃木県1区","宇都宮市(1区)","日本共産党","たなべ明男",6989
2012,"栃木県1区","宇都宮市(1区)","民主党","石森ひさつぐ",50542
2012,"栃木県1区","下野市(1区)","みんなの党","あらき大樹",2363
2012,"栃木県1区","下野市(1区)","自由民主党","船田はじめ",4181
2012,"栃木県1区","下野市(1区)","日本共産党","たなべ明男",330
2012,"栃木県1区","下野市(1区)","民主党","石森ひさつぐ",2246
2012,"栃木県1区","上三川町","みんなの党","あらき大樹",2851
2012,"栃木県1区","上三川町","自由民主党","船田はじめ",6559
2012,"栃木県1区","上三川町","日本共産党","たなべ明男",368
2012,"栃木県1区","上三川町","民主党","石森ひさつぐ",3355
2012,"栃木県1区","栃木県第1区合計","みんなの党","あらき大樹",50771
2012,"栃木県1区","栃木県第1区合計","自由民主党","船田はじめ",100133
2012,"栃木県1区","栃木県第1区合計","日本共産党","たなべ明男",7687
2012,"栃木県1区","栃木県第1区合計","民主党","石森ひさつぐ",56143
2012,"栃木県2区","宇都宮市(2区)","日本共産党","藤井ゆたか",542
2012,"栃木県2区","宇都宮市(2区)","自由民主党","西川こうや",6818
2012,"栃木県2区","宇都宮市(2区)","みんなの党","柏倉ゆうじ",5749
2012,"栃木県2区","宇都宮市(2区)","民主党","福田あきお",5886
2012,"栃木県2区","栃木市(2区)","日本共産党","藤井ゆたか",58
2012,"栃木県2区","栃木市(2区)","自由民主党","西川こうや",1536
2012,"栃木県2区","栃木市(2区)","みんなの党","柏倉ゆうじ",714
2012,"栃木県2区","栃木市(2区)","民主党","福田あきお",770
2012,"栃木県2区","鹿沼市","日本共産党","藤井ゆたか",1160
2012,"栃木県2区","鹿沼市","自由民主党","西川こうや",16493
2012,"栃木県2区","鹿沼市","みんなの党","柏倉ゆうじ",12485
2012,"栃木県2区","鹿沼市","民主党","福田あきお",13368
2012,"栃木県2区","日光市","日本共産党","藤井ゆたか",1700
2012,"栃木県2区","日光市","自由民主党","西川こうや",13969
2012,"栃木県2区","日光市","みんなの党","柏倉ゆうじ",8711
2012,"栃木県2区","日光市","民主党","福田あきお",16015
2012,"栃木県2区","さくら市","日本共産党","藤井ゆたか",416
2012,"栃木県2区","さくら市","自由民主党","西川こうや",9219
2012,"栃木県2区","さくら市","みんなの党","柏倉ゆうじ",4982
2012,"栃木県2区","さくら市","民主党","福田あきお",4899
2012,"栃木県2区","塩谷町","日本共産党","藤井ゆたか",158
2012,"栃木県2区","塩谷町","自由民主党","西川こうや",2269
2012,"栃木県2区","塩谷町","みんなの党","柏倉ゆうじ",1474
2012,"栃木県2区","塩谷町","民主党","福田あきお",1729
2012,"栃木県2区","高根沢町","日本共産党","藤井ゆたか",314
2012,"栃木県2区","高根沢町","自由民主党","西川こうや",5549
2012,"栃木県2区","高根沢町","みんなの党","柏倉ゆうじ",3971
2012,"栃木県2区","高根沢町","民主党","福田あきお",3604
2012,"栃木県2区","栃木県第2区合計","日本共産党","藤井ゆたか",4348
2012,"栃木県2区","栃木県第2区合計","自由民主党","西川こうや",55853
2012,"栃木県2区","栃木県第2区合計","みんなの党","柏倉ゆうじ",38086
2012,"栃木県2区","栃木県第2区合計","民主党","福田あきお",46271
2012,"栃木県3区","大田原市","日本共産党","秋山ゆきこ",1264
2012,"栃木県3区","大田原市","みんなの党","渡辺よしみ",21090
2012,"栃木県3区","大田原市","自由民主党","やな和生",12242
2012,"栃木県3区","矢板市","日本共産党","秋山ゆきこ",679
2012,"栃木県3区","矢板市","みんなの党","渡辺よしみ",10237
2012,"栃木県3区","矢板市","自由民主党","やな和生",5209
2012,"栃木県3区","那須塩原市","日本共産党","秋山ゆきこ",2616
2012,"栃木県3区","那須塩原市","みんなの党","渡辺よしみ",31587
2012,"栃木県3区","那須塩原市","自由民主党","やな和生",17724
2012,"栃木県3区","那須烏山市","日本共産党","秋山ゆきこ",664
2012,"栃木県3区","那須烏山市","みんなの党","渡辺よしみ",8305
2012,"栃木県3区","那須烏山市","自由民主党","やな和生",5327
2012,"栃木県3区","那須町","日本共産党","秋山ゆきこ",908
2012,"栃木県3区","那須町","みんなの党","渡辺よしみ",7393
2012,"栃木県3区","那須町","自由民主党","やな和生",5142
2012,"栃木県3区","那珂川町","日本共産党","秋山ゆきこ",378
2012,"栃木県3区","那珂川町","みんなの党","渡辺よしみ",5411
2012,"栃木県3区","那珂川町","自由民主党","やな和生",3268
2012,"栃木県3区","栃木県第3区合計","日本共産党","秋山ゆきこ",6509
2012,"栃木県3区","栃木県第3区合計","みんなの党","渡辺よしみ",84023
2012,"栃木県3区","栃木県第3区合計","自由民主党","やな和生",48912
2012,"栃木県4区","栃木市(4区)","日本共産党","早乙女利次",1432
2012,"栃木県4区","栃木市(4区)","みんなの党","藤岡たかお",5751
2012,"栃木県4区","栃木市(4区)","民主党","工藤ひとみ",2489
2012,"栃木県4区","栃木市(4区)","日本未来の党","やまおかけんじ",3321
2012,"栃木県4区","栃木市(4区)","自由民主党","さとう勉",12843
2012,"栃木県4区","小山市","日本共産党","早乙女利次",2273
2012,"栃木県4区","小山市","みんなの党","藤岡たかお",16164
2012,"栃木県4区","小山市","民主党","工藤ひとみ",7968
2012,"栃木県4区","小山市","日本未来の党","やまおかけんじ",7930
2012,"栃木県4区","小山市","自由民主党","さとう勉",31738
2012,"栃木県4区","真岡市","日本共産党","早乙女利次",683
2012,"栃木県4区","真岡市","みんなの党","藤岡たかお",7516
2012,"栃木県4区","真岡市","民主党","工藤ひとみ",3013
2012,"栃木県4区","真岡市","日本未来の党","やまおかけんじ",4824
2012,"栃木県4区","真岡市","自由民主党","さとう勉",18770
2012,"栃木県4区","下野市(4区)","日本共産党","早乙女利次",471
2012,"栃木県4区","下野市(4区)","みんなの党","藤岡たかお",4739
2012,"栃木県4区","下野市(4区)","民主党","工藤ひとみ",1891
2012,"栃木県4区","下野市(4区)","日本未来の党","やまおかけんじ",1684
2012,"栃木県4区","下野市(4区)","自由民主党","さとう勉",8564
2012,"栃木県4区","益子町","日本共産党","早乙女利次",392
2012,"栃木県4区","益子町","みんなの党","藤岡たかお",2441
2012,"栃木県4区","益子町","民主党","工藤ひとみ",1091
2012,"栃木県4区","益子町","日本未来の党","やまおかけんじ",1544
2012,"栃木県4区","益子町","自由民主党","さとう勉",5699
2012,"栃木県4区","茂木町","日本共産党","早乙女利次",230
2012,"栃木県4区","茂木町","みんなの党","藤岡たかお",1385
2012,"栃木県4区","茂木町","民主党","工藤ひとみ",843
2012,"栃木県4区","茂木町","日本未来の党","やまおかけんじ",904
2012,"栃木県4区","茂木町","自由民主党","さとう勉",4713
2012,"栃木県4区","市貝町","日本共産党","早乙女利次",138
2012,"栃木県4区","市貝町","みんなの党","藤岡たかお",1221
2012,"栃木県4区","市貝町","民主党","工藤ひとみ",584
2012,"栃木県4区","市貝町","日本未来の党","やまおかけんじ",945
2012,"栃木県4区","市貝町","自由民主党","さとう勉",2730
2012,"栃木県4区","芳賀町","日本共産党","早乙女利次",161
2012,"栃木県4区","芳賀町","みんなの党","藤岡たかお",1507
2012,"栃木県4区","芳賀町","民主党","工藤ひとみ",764
2012,"栃木県4区","芳賀町","日本未来の党","やまおかけんじ",984
2012,"栃木県4区","芳賀町","自由民主党","さとう勉",4189
2012,"栃木県4区","壬生町","日本共産党","早乙女利次",551
2012,"栃木県4区","壬生町","みんなの党","藤岡たかお",3350
2012,"栃木県4区","壬生町","民主党","工藤ひとみ",1708
2012,"栃木県4区","壬生町","日本未来の党","やまおかけんじ",1336
2012,"栃木県4区","壬生町","自由民主党","さとう勉",11232
2012,"栃木県4区","野木町","日本共産党","早乙女利次",517
2012,"栃木県4区","野木町","みんなの党","藤岡たかお",3089
2012,"栃木県4区","野木町","民主党","工藤ひとみ",1471
2012,"栃木県4区","野木町","日本未来の党","やまおかけんじ",1497
2012,"栃木県4区","野木町","自由民主党","さとう勉",5334
2012,"栃木県4区","岩舟町","日本共産党","早乙女利次",205
2012,"栃木県4区","岩舟町","みんなの党","藤岡たかお",1858
2012,"栃木県4区","岩舟町","民主党","工藤ひとみ",724
2012,"栃木県4区","岩舟町","日本未来の党","やまおかけんじ",1341
2012,"栃木県4区","岩舟町","自由民主党","さとう勉",3950
2012,"栃木県4区","栃木県第4区合計","日本共産党","早乙女利次",7053
2012,"栃木県4区","栃木県第4区合計","みんなの党","藤岡たかお",49021
2012,"栃木県4区","栃木県第4区合計","民主党","工藤ひとみ",22546
2012,"栃木県4区","栃木県第4区合計","日本未来の党","やまおかけんじ",26310
2012,"栃木県4区","栃木県第4区合計","自由民主党","さとう勉",109762
2012,"栃木県5区","足利市","自由民主党","茂木としみつ",45239
2012,"栃木県5区","足利市","みんなの党","富岡よしただ",16522
2012,"栃木県5区","足利市","日本共産党","川上ひとし",4501
2012,"栃木県5区","栃木市(5区)","自由民主党","茂木としみつ",22338
2012,"栃木県5区","栃木市(5区)","みんなの党","富岡よしただ",8257
2012,"栃木県5区","栃木市(5区)","日本共産党","川上ひとし",2321
2012,"栃木県5区","佐野市","自由民主党","茂木としみつ",33956
2012,"栃木県5区","佐野市","みんなの党","富岡よしただ",13847
2012,"栃木県5区","佐野市","日本共産党","川上ひとし",3874
2012,"栃木県5区","栃木県第5区合計","自由民主党","茂木としみつ",101533
2012,"栃木県5区","栃木県第5区合計","みんなの党","富岡よしただ",38626
2012,"栃木県5区","栃木県第5区合計","日本共産党","川上ひとし",10696
2012,"群馬県1区","前橋市","日本未来の党","ごとう新",16651
2012,"群馬県1区","前橋市","日本維新の会","上野ひろし",31155
2012,"群馬県1区","前橋市","日本共産党","生方秀男",9759
2012,"群馬県1区","前橋市","民主党","宮崎タケシ",27415
2012,"群馬県1区","前橋市","自由民主党","佐田玄一郎",64366
2012,"群馬県1区","桐生市(1区)","日本未来の党","ごとう新",721
2012,"群馬県1区","桐生市(1区)","日本維新の会","上野ひろし",1673
2012,"群馬県1区","桐生市(1区)","日本共産党","生方秀男",445
2012,"群馬県1区","桐生市(1区)","民主党","宮崎タケシ",1064
2012,"群馬県1区","桐生市(1区)","自由民主党","佐田玄一郎",3757
2012,"群馬県1区","沼田市","日本未来の党","ごとう新",1331
2012,"群馬県1区","沼田市","日本維新の会","上野ひろし",7302
2012,"群馬県1区","沼田市","日本共産党","生方秀男",1405
2012,"群馬県1区","沼田市","民主党","宮崎タケシ",2861
2012,"群馬県1区","沼田市","自由民主党","佐田玄一郎",10823
2012,"群馬県1区","渋川市(1区)","日本未来の党","ごとう新",775
2012,"群馬県1区","渋川市(1区)","日本維新の会","上野ひろし",1871
2012,"群馬県1区","渋川市(1区)","日本共産党","生方秀男",587
2012,"群馬県1区","渋川市(1区)","民主党","宮崎タケシ",1305
2012,"群馬県1区","渋川市(1区)","自由民主党","佐田玄一郎",4693
2012,"群馬県1区","みどり市(1区)","日本未来の党","ごとう新",87
2012,"群馬県1区","みどり市(1区)","日本維新の会","上野ひろし",249
2012,"群馬県1区","みどり市(1区)","日本共産党","生方秀男",41
2012,"群馬県1区","みどり市(1区)","民主党","宮崎タケシ",212
2012,"群馬県1区","みどり市(1区)","自由民主党","佐田玄一郎",740
2012,"群馬県1区","片品村","日本未来の党","ごとう新",160
2012,"群馬県1区","片品村","日本維新の会","上野ひろし",590
2012,"群馬県1区","片品村","日本共産党","生方秀男",98
2012,"群馬県1区","片品村","民主党","宮崎タケシ",238
2012,"群馬県1区","片品村","自由民主党","佐田玄一郎",1577
2012,"群馬県1区","川場村","日本未来の党","ごとう新",114
2012,"群馬県1区","川場村","日本維新の会","上野ひろし",414
2012,"群馬県1区","川場村","日本共産党","生方秀男",72
2012,"群馬県1区","川場村","民主党","宮崎タケシ",173
2012,"群馬県1区","川場村","自由民主党","佐田玄一郎",982
2012,"群馬県1区","昭和村","日本未来の党","ごとう新",179
2012,"群馬県1区","昭和村","日本維新の会","上野ひろし",899
2012,"群馬県1区","昭和村","日本共産党","生方秀男",185
2012,"群馬県1区","昭和村","民主党","宮崎タケシ",330
2012,"群馬県1区","昭和村","自由民主党","佐田玄一郎",2188
2012,"群馬県1区","みなかみ町","日本未来の党","ごとう新",645
2012,"群馬県1区","みなかみ町","日本維新の会","上野ひろし",2682
2012,"群馬県1区","みなかみ町","日本共産党","生方秀男",560
2012,"群馬県1区","みなかみ町","民主党","宮崎タケシ",1476
2012,"群馬県1区","みなかみ町","自由民主党","佐田玄一郎",5583
2012,"群馬県1区","群馬県第1区合計","日本未来の党","ごとう新",20663
2012,"群馬県1区","群馬県第1区合計","日本維新の会","上野ひろし",46835
2012,"群馬県1区","群馬県第1区合計","日本共産党","生方秀男",13152
2012,"群馬県1区","群馬県第1区合計","民主党","宮崎タケシ",35074
2012,"群馬県1区","群馬県第1区合計","自由民主党","佐田玄一郎",94709
2012,"群馬県2区","桐生市(2区)","民主党","くわばら功",5863
2012,"群馬県2区","桐生市(2区)","自由民主党","井野としろう",21002
2012,"群馬県2区","桐生市(2区)","日本共産党","関口直久",7294
2012,"群馬県2区","桐生市(2区)","日本維新の会","石関たかし",11658
2012,"群馬県2区","伊勢崎市","民主党","くわばら功",8564
2012,"群馬県2区","伊勢崎市","自由民主党","井野としろう",45229
2012,"群馬県2区","伊勢崎市","日本共産党","関口直久",6258
2012,"群馬県2区","伊勢崎市","日本維新の会","石関たかし",25746
2012,"群馬県2区","太田市(2区)","民主党","くわばら功",994
2012,"群馬県2区","太田市(2区)","自由民主党","井野としろう",3894
2012,"群馬県2区","太田市(2区)","日本共産党","関口直久",644
2012,"群馬県2区","太田市(2区)","日本維新の会","石関たかし",2449
2012,"群馬県2区","みどり市(2区)","民主党","くわばら功",2198
2012,"群馬県2区","みどり市(2区)","自由民主党","井野としろう",9567
2012,"群馬県2区","みどり市(2区)","日本共産党","関口直久",2000
2012,"群馬県2区","みどり市(2区)","日本維新の会","石関たかし",6892
2012,"群馬県2区","玉村町","民主党","くわばら功",1964
2012,"群馬県2区","玉村町","自由民主党","井野としろう",7617
2012,"群馬県2区","玉村町","日本共産党","関口直久",1170
2012,"群馬県2区","玉村町","日本維新の会","石関たかし",5095
2012,"群馬県2区","群馬県第2区合計","民主党","くわばら功",19583
2012,"群馬県2区","群馬県第2区合計","自由民主党","井野としろう",87309
2012,"群馬県2区","群馬県第2区合計","日本共産党","関口直久",17366
2012,"群馬県2区","群馬県第2区合計","日本維新の会","石関たかし",51840
2012,"群馬県3区","太田市(3区)","日本未来の党","長谷川かいち",20114
2012,"群馬県3区","太田市(3区)","民主党","柿沼正明",18906
2012,"群馬県3区","太田市(3区)","自由民主党","笹川ひろよし",40914
2012,"群馬県3区","太田市(3区)","日本共産党","渋沢哲男",4225
2012,"群馬県3区","館林市","日本未来の党","長谷川かいち",5671
2012,"群馬県3区","館林市","民主党","柿沼正明",7010
2012,"群馬県3区","館林市","自由民主党","笹川ひろよし",17777
2012,"群馬県3区","館林市","日本共産党","渋沢哲男",2347
2012,"群馬県3区","板倉町","日本未来の党","長谷川かいち",994
2012,"群馬県3区","板倉町","民主党","柿沼正明",1959
2012,"群馬県3区","板倉町","自由民主党","笹川ひろよし",4678
2012,"群馬県3区","板倉町","日本共産党","渋沢哲男",345
2012,"群馬県3区","明和町","日本未来の党","長谷川かいち",825
2012,"群馬県3区","明和町","民主党","柿沼正明",1464
2012,"群馬県3区","明和町","自由民主党","笹川ひろよし",3318
2012,"群馬県3区","明和町","日本共産党","渋沢哲男",349
2012,"群馬県3区","千代田町","日本未来の党","長谷川かいち",943
2012,"群馬県3区","千代田町","民主党","柿沼正明",1187
2012,"群馬県3区","千代田町","自由民主党","笹川ひろよし",3202
2012,"群馬県3区","千代田町","日本共産党","渋沢哲男",237
2012,"群馬県3区","大泉町","日本未来の党","長谷川かいち",2800
2012,"群馬県3区","大泉町","民主党","柿沼正明",4183
2012,"群馬県3区","大泉町","自由民主党","笹川ひろよし",7856
2012,"群馬県3区","大泉町","日本共産党","渋沢哲男",819
2012,"群馬県3区","邑楽町","日本未来の党","長谷川かいち",2446
2012,"群馬県3区","邑楽町","民主党","柿沼正明",3169
2012,"群馬県3区","邑楽町","自由民主党","笹川ひろよし",6618
2012,"群馬県3区","邑楽町","日本共産党","渋沢哲男",703
2012,"群馬県3区","群馬県第3区合計","日本未来の党","長谷川かいち",33793
2012,"群馬県3区","群馬県第3区合計","民主党","柿沼正明",37878
2012,"群馬県3区","群馬県第3区合計","自由民主党","笹川ひろよし",84363
2012,"群馬県3区","群馬県第3区合計","日本共産党","渋沢哲男",9025
2012,"群馬県4区","高崎市(4区)","自由民主党","福田たつお",72483
2012,"群馬県4区","高崎市(4区)","民主党","青木かずや",14221
2012,"群馬県4区","高崎市(4区)","日本共産党","はぎわら貞夫",11849
2012,"群馬県4区","高崎市(4区)","日本維新の会","宮原田あやか",34470
2012,"群馬県4区","藤岡市","自由民主党","福田たつお",18637
2012,"群馬県4区","藤岡市","民主党","青木かずや",2988
2012,"群馬県4区","藤岡市","日本共産党","はぎわら貞夫",2266
2012,"群馬県4区","藤岡市","日本維新の会","宮原田あやか",7737
2012,"群馬県4区","上野村","自由民主党","福田たつお",727
2012,"群馬県4区","上野村","民主党","青木かずや",40
2012,"群馬県4区","上野村","日本共産党","はぎわら貞夫",35
2012,"群馬県4区","上野村","日本維新の会","宮原田あやか",122
2012,"群馬県4区","神流町","自由民主党","福田たつお",1373
2012,"群馬県4区","神流町","民主党","青木かずや",87
2012,"群馬県4区","神流町","日本共産党","はぎわら貞夫",24
2012,"群馬県4区","神流町","日本維新の会","宮原田あやか",207
2012,"群馬県4区","群馬県第4区合計","自由民主党","福田たつお",93220
2012,"群馬県4区","群馬県第4区合計","民主党","青木かずや",17336
2012,"群馬県4区","群馬県第4区合計","日本共産党","はぎわら貞夫",14174
2012,"群馬県4区","群馬県第4区合計","日本維新の会","宮原田あやか",42536
2012,"群馬県5区","高崎市(5区)","社会民主党","こばやし人志",4860
2012,"群馬県5区","高崎市(5区)","日本共産党","糸井ひろし",3916
2012,"群馬県5区","高崎市(5区)","自由民主党","おぶち優子",27301
2012,"群馬県5区","渋川市(5区)","社会民主党","こばやし人志",4225
2012,"群馬県5区","渋川市(5区)","日本共産党","糸井ひろし",3059
2012,"群馬県5区","渋川市(5区)","自由民主党","おぶち優子",19112
2012,"群馬県5区","富岡市","社会民主党","こばやし人志",2768
2012,"群馬県5区","富岡市","日本共産党","糸井ひろし",2202
2012,"群馬県5区","富岡市","自由民主党","おぶち優子",18038
2012,"群馬県5区","安中市","社会民主党","こばやし人志",4542
2012,"群馬県5区","安中市","日本共産党","糸井ひろし",2882
2012,"群馬県5区","安中市","自由民主党","おぶち優子",20465
2012,"群馬県5区","榛東村","社会民主党","こばやし人志",773
2012,"群馬県5区","榛東村","日本共産党","糸井ひろし",548
2012,"群馬県5区","榛東村","自由民主党","おぶち優子",5240
2012,"群馬県5区","吉岡町","社会民主党","こばやし人志",1175
2012,"群馬県5区","吉岡町","日本共産党","糸井ひろし",876
2012,"群馬県5区","吉岡町","自由民主党","おぶち優子",6347
2012,"群馬県5区","下仁田町","社会民主党","こばやし人志",387
2012,"群馬県5区","下仁田町","日本共産党","糸井ひろし",250
2012,"群馬県5区","下仁田町","自由民主党","おぶち優子",4003
2012,"群馬県5区","南牧村","社会民主党","こばやし人志",81
2012,"群馬県5区","南牧村","日本共産党","糸井ひろし",70
2012,"群馬県5区","南牧村","自由民主党","おぶち優子",1360
2012,"群馬県5区","甘楽町","社会民主党","こばやし人志",658
2012,"群馬県5区","甘楽町","日本共産党","糸井ひろし",591
2012,"群馬県5区","甘楽町","自由民主党","おぶち優子",5662
2012,"群馬県5区","中之条町","社会民主党","こばやし人志",1082
2012,"群馬県5区","中之条町","日本共産党","糸井ひろし",875
2012,"群馬県5区","中之条町","自由民主党","おぶち優子",8147
2012,"群馬県5区","長野原町","社会民主党","こばやし人志",232
2012,"群馬県5区","長野原町","日本共産党","糸井ひろし",258
2012,"群馬県5区","長野原町","自由民主党","おぶち優子",2661
2012,"群馬県5区","嬬恋村","社会民主党","こばやし人志",387
2012,"群馬県5区","嬬恋村","日本共産党","糸井ひろし",348
2012,"群馬県5区","嬬恋村","自由民主党","おぶち優子",4604
2012,"群馬県5区","草津町","社会民主党","こばやし人志",335
2012,"群馬県5区","草津町","日本共産党","糸井ひろし",372
2012,"群馬県5区","草津町","自由民主党","おぶち優子",2623
2012,"群馬県5区","高山村","社会民主党","こばやし人志",194
2012,"群馬県5区","高山村","日本共産党","糸井ひろし",132
2012,"群馬県5区","高山村","自由民主党","おぶち優子",1778
2012,"群馬県5区","東吾妻町","社会民主党","こばやし人志",904
2012,"群馬県5区","東吾妻町","日本共産党","糸井ひろし",657
2012,"群馬県5区","東吾妻町","自由民主党","おぶち優子",7344
2012,"群馬県5区","群馬県第5区合計","社会民主党","こばやし人志",22603
2012,"群馬県5区","群馬県第5区合計","日本共産党","糸井ひろし",17036
2012,"群馬県5区","群馬県第5区合計","自由民主党","おぶち優子",134685
2012,"埼玉県1区","さいたま市見沼区","民主党","たけまさ公一",20391
2012,"埼玉県1区","さいたま市見沼区","社会民主党","川上やすまさ",2320
2012,"埼玉県1区","さいたま市見沼区","みんなの党","日色たかよし",12864
2012,"埼玉県1区","さいたま市見沼区","日本共産党","青柳しんじ",6629
2012,"埼玉県1区","さいたま市見沼区","自由民主党","村井ひでき",27831
2012,"埼玉県1区","さいたま市浦和区","民主党","たけまさ公一",27532
2012,"埼玉県1区","さいたま市浦和区","社会民主党","川上やすまさ",2496
2012,"埼玉県1区","さいたま市浦和区","みんなの党","日色たかよし",12464
2012,"埼玉県1区","さいたま市浦和区","日本共産党","青柳しんじ",4662
2012,"埼玉県1区","さいたま市浦和区","自由民主党","村井ひでき",27264
2012,"埼玉県1区","さいたま市緑区","民主党","たけまさ公一",16104
2012,"埼玉県1区","さいたま市緑区","社会民主党","川上やすまさ",1554
2012,"埼玉県1区","さいたま市緑区","みんなの党","日色たかよし",8822
2012,"埼玉県1区","さいたま市緑区","日本共産党","青柳しんじ",4214
2012,"埼玉県1区","さいたま市緑区","自由民主党","村井ひでき",19944
2012,"埼玉県1区","さいたま市岩槻区","民主党","たけまさ公一",12556
2012,"埼玉県1区","さいたま市岩槻区","社会民主党","川上やすまさ",2026
2012,"埼玉県1区","さいたま市岩槻区","みんなの党","日色たかよし",8301
2012,"埼玉県1区","さいたま市岩槻区","日本共産党","青柳しんじ",2998
2012,"埼玉県1区","さいたま市岩槻区","自由民主党","村井ひでき",21203
2012,"埼玉県1区","埼玉県第1区合計","民主党","たけまさ公一",76583
2012,"埼玉県1区","埼玉県第1区合計","社会民主党","川上やすまさ",8396
2012,"埼玉県1区","埼玉県第1区合計","みんなの党","日色たかよし",42451
2012,"埼玉県1区","埼玉県第1区合計","日本共産党","青柳しんじ",18503
2012,"埼玉県1区","埼玉県第1区合計","自由民主党","村井ひでき",96242
2012,"埼玉県2区","川口市","民主党","石田勝之",50711
2012,"埼玉県2区","川口市","自由民主党","しんどう義孝",112484
2012,"埼玉県2区","川口市","みんなの党","松本佳和",53604
2012,"埼玉県2区","川口市","日本共産党","おくだ智子",24724
2012,"埼玉県2区","埼玉県第2区合計","民主党","石田勝之",50711
2012,"埼玉県2区","埼玉県第2区合計","自由民主党","しんどう義孝",112484
2012,"埼玉県2区","埼玉県第2区合計","みんなの党","松本佳和",53604
2012,"埼玉県2区","埼玉県第2区合計","日本共産党","おくだ智子",24724
2012,"埼玉県3区","草加市","みんなの党","みやせ英治",14893
2012,"埼玉県3区","草加市","民主党","細川律夫",20548
2012,"埼玉県3区","草加市","日本維新の会","谷古宇勘司",24260
2012,"埼玉県3区","草加市","自由民主党","きかわだひとし",35320
2012,"埼玉県3区","草加市","日本共産党","ひろせ伸一",8374
2012,"埼玉県3区","越谷市","みんなの党","みやせ英治",22141
2012,"埼玉県3区","越谷市","民主党","細川律夫",38042
2012,"埼玉県3区","越谷市","日本維新の会","谷古宇勘司",21876
2012,"埼玉県3区","越谷市","自由民主党","きかわだひとし",52375
2012,"埼玉県3区","越谷市","日本共産党","ひろせ伸一",8972
2012,"埼玉県3区","埼玉県第3区合計","みんなの党","みやせ英治",37034
2012,"埼玉県3区","埼玉県第3区合計","民主党","細川律夫",58590
2012,"埼玉県3区","埼玉県第3区合計","日本維新の会","谷古宇勘司",46136
2012,"埼玉県3区","埼玉県第3区合計","自由民主党","きかわだひとし",87695
2012,"埼玉県3区","埼玉県第3区合計","日本共産党","ひろせ伸一",17346
2012,"埼玉県4区","朝霞市","民主党","神風ひでお",16518
2012,"埼玉県4区","朝霞市","日本維新の会","あおやぎ仁士",13716
2012,"埼玉県4区","朝霞市","自由民主党","とよた真由子",21115
2012,"埼玉県4区","朝霞市","日本共産党","桜井はる子",5651
2012,"埼玉県4区","朝霞市","無所属","小笠原ひろき",976
2012,"埼玉県4区","志木市","民主党","神風ひでお",10158
2012,"埼玉県4区","志木市","日本維新の会","あおやぎ仁士",7315
2012,"埼玉県4区","志木市","自由民主党","とよた真由子",10757
2012,"埼玉県4区","志木市","日本共産党","桜井はる子",4019
2012,"埼玉県4区","志木市","無所属","小笠原ひろき",558
2012,"埼玉県4区","和光市","民主党","神風ひでお",8613
2012,"埼玉県4区","和光市","日本維新の会","あおやぎ仁士",8947
2012,"埼玉県4区","和光市","自由民主党","とよた真由子",13553
2012,"埼玉県4区","和光市","日本共産党","桜井はる子",3866
2012,"埼玉県4区","和光市","無所属","小笠原ひろき",728
2012,"埼玉県4区","新座市","民主党","神風ひでお",18077
2012,"埼玉県4区","新座市","日本維新の会","あおやぎ仁士",16325
2012,"埼玉県4区","新座市","自由民主党","とよた真由子",25636
2012,"埼玉県4区","新座市","日本共産党","桜井はる子",9824
2012,"埼玉県4区","新座市","無所属","小笠原ひろき",1355
2012,"埼玉県4区","埼玉県第4区合計","民主党","神風ひでお",53366
2012,"埼玉県4区","埼玉県第4区合計","日本維新の会","あおやぎ仁士",46303
2012,"埼玉県4区","埼玉県第4区合計","自由民主党","とよた真由子",71061
2012,"埼玉県4区","埼玉県第4区合計","日本共産党","桜井はる子",23360
2012,"埼玉県4区","埼玉県第4区合計","無所属","小笠原ひろき",3617
2012,"埼玉県5区","さいたま市西区","日本共産党","大石ゆたか",2758
2012,"埼玉県5区","さいたま市西区","民主党","えだの幸男",16806
2012,"埼玉県5区","さいたま市西区","自由民主党","牧原ひでき",16967
2012,"埼玉県5区","さいたま市西区","日本未来の党","藤島利久",2817
2012,"埼玉県5区","さいたま市北区","日本共産党","大石ゆたか",3796
2012,"埼玉県5区","さいたま市北区","民主党","えだの幸男",30223
2012,"埼玉県5区","さいたま市北区","自由民主党","牧原ひでき",27608
2012,"埼玉県5区","さいたま市北区","日本未来の党","藤島利久",5016
2012,"埼玉県5区","さいたま市大宮区","日本共産党","大石ゆたか",3256
2012,"埼玉県5区","さいたま市大宮区","民主党","えだの幸男",25257
2012,"埼玉県5区","さいたま市大宮区","自由民主党","牧原ひでき",20803
2012,"埼玉県5区","さいたま市大宮区","日本未来の党","藤島利久",4023
